,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,18.0,20.0,15.0,19.0,21.0,26.0,22.0,21.0,20.0
2,125788.0,137224.0,137224.0,137224.0,235963.0,235963.0,104808.0,104808.0,104808.0
3,23.0,29.0,31.0,23.0,24.0,28.0,24.0,22.0,7.0
4,10.0,6.0,5.0,1.0,7.0,4.0,3.0,2.0,2.0
5,8.0,6.0,4.0,4.0,8.0,6.0,1.0,5.0,1.0
6,176.0,321.0,525.0,1235.0,264.0,333.0,351.0,545.0,180.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.0,18.0,28.0,20.0,24.0,13.0,12.0,11.0,4.0
9,10.0,11.0,14.0,8.0,10.0,7.0,7.0,6.0,4.0
10,87.0,79.0,94.0,57.0,88.0,50.0,46.0,59.0,71.0
11,3.0,7.0,3.0,11.0,3.0,17.0,21.0,17.0,4.0
12,3.0,6.0,4.0,3.0,12.0,12.0,2.0,2.0,12.0
13,3.0,6.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,70.0,55.0,48.0,65.0,58.0,57.0,71.0,64.0,86.0
16,13.0,28.0,32.0,13.0,8.0,21.0,13.0,27.0,0.0
17,17.0,17.0,19.0,22.0,33.0,21.0,17.0,9.0,14.0
